"PID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","species","country","localities","source","method","notes"
804,100,0,100,100,100,100,100,100,100,100,100,100,"Diplectrum formosum","USA","Off the coasts, Apr 2001-Jul 2004","Fishbase","Exclusive economic zone",""
805,0,0,0,0,0,100,100,100,0,0,0,0,"Diplodus annularis","Croatia","Adriatic Sea","Fishbase","Multiple EEZs by FAO region",""
806,0,0,0,100,100,100,100,100,100,0,0,0,"Diplodus annularis","Portugal","Algarve","Fishbase","Hand-geocoded",""
807,0,0,0,100,100,100,100,0,0,0,0,0,"Diplodus annularis","Greece","Amvrakikos Gulf","Fishbase","Hand-geocoded","No available suitability"
808,0,0,0,0,100,100,0,0,0,0,0,0,"Diplodus annularis","Spain","Balearic Islands, December 2005-August 2008","Fishbase","Hand-geocoded",""
809,0,0,0,0,0,0,100,100,100,0,0,0,"Diplodus annularis","","Black Sea","Fishbase","Hand-geocoded",""
810,0,0,0,0,0,100,100,100,100,0,0,0,"Diplodus annularis","","Black Sea 1","Fishbase","Multiple EEZs by FAO region",""
811,0,0,0,0,0,0,100,100,0,0,0,0,"Diplodus annularis","","Black Sea 2","Fishbase","Multiple EEZs by FAO region",""
812,0,0,0,0,100,100,100,100,0,0,0,0,"Diplodus annularis","","Black Sea 3","Fishbase","Multiple EEZs by FAO region",""
813,0,0,0,0,0,100,100,100,0,0,0,0,"Diplodus annularis","","Black Sea 4","Fishbase","Multiple EEZs by FAO region",""
814,0,0,0,100,100,100,100,0,0,0,0,0,"Diplodus annularis","Algeria","coasts of Annaba","Fishbase","Hand-geocoded","No available suitability"
815,0,0,0,100,100,100,0,0,0,0,0,0,"Diplodus annularis","","Eastern Atlantic and western Mediterranean","Fishbase","Multiple EEZs by FAO region",""
816,0,100,100,100,0,0,0,0,0,0,0,0,"Diplodus annularis","","Eastern Mediterranean","Fishbase","Hand-geocoded",""
817,0,0,0,100,100,100,100,100,0,0,0,0,"Diplodus annularis","Croatia","Eastern middle Adriatic Sea","Fishbase","Hand-geocoded",""
818,0,0,0,100,100,100,100,0,0,0,0,0,"Diplodus annularis","Algeria","Gulf of Annaba","Fishbase","Hand-geocoded",""
819,0,0,0,100,100,100,0,0,0,0,0,0,"Diplodus annularis","France","Gulf of Lions & Gulf of Roses-Cape Creus","Fishbase","Hand-geocoded",""
820,0,0,100,100,100,100,100,100,0,0,0,0,"Diplodus annularis","Turkey","Izmir Bay","Fishbase","Hand-geocoded","No available suitability"
821,0,0,0,100,100,0,0,0,0,0,0,0,"Diplodus annularis","Tunisia","Kerkennah Island","Fishbase","Hand-geocoded","No available suitability"
822,0,0,0,100,100,100,100,100,0,0,0,0,"Diplodus annularis","Turkey","Marmara Sea","Fishbase","Hand-geocoded",""
823,0,0,0,0,100,100,100,100,0,0,0,0,"Diplodus annularis","","Northern Adriatic","Fishbase","Multiple EEZs by FAO region",""
824,100,100,100,100,100,0,0,0,0,0,0,0,"Diplodus annularis","Canary Is.","off Gran Canaria","Fishbase","Hand-geocoded",""
825,0,0,0,0,0,100,100,100,0,0,0,0,"Diplodus annularis","Turkey","Urla Harbor","Fishbase","Hand-geocoded","No available suitability"
826,100,100,0,0,0,0,0,100,100,100,100,100,"Diplodus argenteus argenteus","Brazil","Cabo Frio, Rio de Janeiro (2001-2002)","Fishbase","Hand-geocoded",""
827,100,100,100,100,0,0,0,0,0,0,0,0,"Diplodus cervinus cervinus",NA,"eastern Atlantic and Mediterranean Sea","Fishbase","Hand-geocoded",""
828,0,0,0,0,0,0,0,0,100,0,0,0,"Diplodus puntazzo",NA,"Villafranca Bay","Fishbase","Hand-geocoded","No available suitability"
829,0,0,0,0,0,0,100,100,100,100,100,0,"Diplodus sarba","South Africa","Natal","Fishbase","Hand-geocoded",""
830,100,100,100,100,100,100,0,0,0,0,0,0,"Diplodus sarba","United Arab Em.","off Abu Dhabi, 2008-2009","Fishbase","Hand-geocoded","No available suitability"
831,100,100,100,100,100,0,0,0,0,0,0,100,"Diplodus sargus cadenati","Canary Is.","Gran Canaria Island, 2000-2001","Fishbase","Hand-geocoded",""
832,100,100,100,100,100,0,0,0,0,0,0,100,"Diplodus sargus sargus","Portugal","Algarve, 37°N","Fishbase","Hand-geocoded",""
833,0,0,0,100,100,100,0,0,0,0,0,0,"Diplodus sargus sargus","Spain","Asturias, 43°N","Fishbase","Hand-geocoded",""
834,0,0,0,0,0,100,100,100,100,100,100,100,"Diplodus sargus sargus","South Africa","Eastern Cape","Fishbase","Hand-geocoded",""
835,100,100,100,0,0,0,0,0,0,0,0,0,"Diplodus sargus sargus","","Eastern Mediterranean","Fishbase","Hand-geocoded",""
836,0,0,100,100,100,100,0,0,0,0,0,0,"Diplodus sargus sargus","Azores Is.","Faial Island (Aug 1997- July 1999), Corvo and Santa Maria islands (each summer 1997-1999)","Fishbase","Hand-geocoded","No available suitability"
837,100,100,100,0,0,0,0,0,0,0,100,100,"Diplodus sargus sargus","Kuwait","Kuwait Bay, 29°N","Fishbase","Hand-geocoded","No available suitability"
838,0,0,0,0,100,100,100,100,100,100,100,0,"Diplodus sargus sargus","South Africa","KwaZulu-Natal, 30°S","Fishbase","Hand-geocoded","No available suitability"
839,0,100,100,100,100,0,0,0,0,0,0,0,"Diplodus sargus sargus","Portugal","Lisbon, 38°N","Fishbase","Hand-geocoded","No available suitability"
840,100,100,100,0,0,0,0,100,100,100,100,100,"Diplodus sargus sargus","South Africa","Southeast Cape, 34°S","Fishbase","Hand-geocoded",""
841,0,0,100,100,100,100,0,0,0,0,0,0,"Diplodus sargus sargus","","western Mediterranean","Fishbase","Multiple EEZs by FAO region",""
842,0,0,0,100,100,100,0,0,0,0,0,0,"Diplodus senegalensis",NA,"eastern Atlantic","Fishbase","Multiple EEZs by FAO region",""
843,100,100,100,100,0,0,0,0,0,0,0,0,"Diplodus trifasciatus",NA,"eastern Atlantic and Mediterranean Sea","Fishbase","Hand-geocoded",""
844,3,1,1,0,0,0,0,0,0,1,4,3,"Diplodus vulgaris","Turkey","Çanakkale Strait","Fishbase","Hand-geocoded",""
845,100,0,0,0,0,0,0,0,0,0,0,100,"Diplodus vulgaris","","Eastern Mediterranean","Fishbase","Hand-geocoded",""
846,100,0,0,0,100,100,0,0,0,0,0,100,"Diplodus vulgaris","Algeria","Off Algeria","Fishbase","Exclusive economic zone",""
847,0,0,0,0,0,0,0,0,0,100,100,0,"Diplodus vulgaris","","Western Mediterranean","Fishbase","Hand-geocoded",""
848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dipturus batis",NA,"North Sea","Fishbase","Hand-geocoded",""
849,0,0,0,0,0,0,100,100,100,0,0,0,"Dissostichus eleginoides","S. Georg. Sandw.","Burdwood Bank","Fishbase","Hand-geocoded",""
850,0,0,0,0,100,0,0,0,0,0,0,0,"Dissostichus eleginoides","Kerguelen Is.","Kerguelen Is","Fishbase","Exclusive economic zone",""
851,0,0,0,0,0,0,0,100,100,0,0,0,"Dissostichus mawsoni","Antarctica","Ross Sea","Fishbase","Hand-geocoded",""
852,0,100,100,100,0,0,0,0,0,0,0,0,"Dussumieria elopsoides","China","Daya Bay, Guangdong, 1985-86","Fishbase","Hand-geocoded",""
853,0,100,100,100,0,0,0,0,0,0,0,0,"Dussumieria productissima","China","Daya Bay, Guangdong, 1985-86","Fishbase","Hand-geocoded",""
854,0,0,0,0,100,100,0,0,0,0,0,0,"Echeneis naucrates","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
855,0,0,0,100,0,0,0,0,0,0,0,0,"Echinorhinus brucus",NA,"Indian waters","Fishbase","Exclusive economic zone",""
856,100,100,100,0,0,0,0,0,0,0,0,0,"Elagatis bipinnulata","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
857,100,100,100,100,100,100,0,0,0,0,0,0,"Elagatis bipinnulata","Brazil","Pernambuco, 1999-2003","Fishbase","Hand-geocoded",""
858,0,0,0,0,0,0,0,100,100,0,100,100,"Electrona carlsbergi","Antarctica","Southern Ocean","Fishbase","Exclusive economic zone",""
859,100,100,0,0,0,0,0,0,0,0,0,0,"Eleginus gracilis","","Gulf of Sakhalin","Fishbase","Hand-geocoded",""
860,100,100,0,0,0,0,0,0,0,0,0,0,"Eleginus gracilis","","Gulf of Terpenie","Fishbase","Multiple EEZs by FAO region",""
861,100,100,0,0,0,0,0,0,0,0,0,0,"Eleginus gracilis","","Tartar Strait","Fishbase","Hand-geocoded",""
862,0,0,100,0,0,0,0,0,0,0,0,0,"Eleginus gracilis","Canada","Tuktoyaktuk Harbour, Northwest Territories","Fishbase","Hand-geocoded","No available suitability"
863,100,0,0,0,0,0,0,0,0,0,0,0,"Eleginus nawaga","Russia","Arctic Ocean","Fishbase","Hand-geocoded","No available suitability"
864,0,0,100,100,100,100,100,100,100,0,0,0,"Eleutheronema tetradactylum","Malaysia","Malacca coastal waters of Peninsular Malaysia","Fishbase","Hand-geocoded","No available suitability"
865,0,0,0,0,0,0,0,100,0,0,0,0,"Eleutheronema tetradactylum","Papua New Guinea","Off south Papua","Fishbase","Hand-geocoded",""
866,100,100,100,100,100,0,0,100,100,100,100,100,"Eleutheronema tetradactylum","Australia","Townsville","Fishbase","Hand-geocoded","No available suitability"
867,0,0,0,0,0,0,0,0,0,0,0,100,"Elops saurus","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
868,0,0,0,100,0,0,0,0,100,100,0,0,"Elops saurus","USA","off Florida","Fishbase","Hand-geocoded",""
869,0,0,0,0,0,100,100,100,100,0,0,0,"Enchelyopus cimbrius","Canada","Canada","Fishbase","Exclusive economic zone",""
870,0,0,0,100,100,100,100,100,0,0,0,0,"Enchelyopus cimbrius","USA","Cape Sable to Block Island","Fishbase","GeoNames geocoding","No available suitability"
871,0,0,0,0,100,100,100,100,100,100,0,0,"Enchelyopus cimbrius","USA","Gulf of Maine; Massachusetts","Fishbase","Hand-geocoded",""
872,0,0,0,0,0,100,100,100,100,0,0,0,"Enchelyopus cimbrius","Iceland","Iceland","Fishbase","Exclusive economic zone",""
873,0,0,0,0,0,100,100,100,100,0,0,0,"Enchelyopus cimbrius","Norway","Norway","Fishbase","Exclusive economic zone",""
874,0,0,0,0,0,100,100,100,100,0,0,0,"Enchelyopus cimbrius","Ireland","Western coast","Fishbase","Hand-geocoded",""
875,100,100,100,100,100,100,100,100,100,100,100,100,"Encrasicholina devisi","Papua New Guinea","New Ireland","Fishbase","Hand-geocoded",""
876,0,0,100,100,100,100,100,100,100,100,0,0,"Encrasicholina heteroloba","China","Daya Bay, Guangdong, 1985-86","Fishbase","Hand-geocoded",""
877,100,100,100,100,100,100,100,100,100,100,100,100,"Encrasicholina heteroloba","Indonesia","Jepara, north Central Java, 1983-85","Fishbase","Hand-geocoded",""
878,100,100,100,100,100,100,100,100,100,100,100,100,"Encrasicholina heteroloba","Philippines","Manila Bay","Fishbase","Hand-geocoded",""
879,100,100,100,0,0,0,0,100,100,100,100,100,"Encrasicholina heteroloba","Philippines","Manila Bay (Nov 1956-Sept 1958)","Fishbase","Hand-geocoded",""
880,100,100,100,100,100,100,100,100,100,100,100,100,"Encrasicholina heteroloba","Papua New Guinea","New Ireland","Fishbase","Hand-geocoded",""
881,100,100,100,100,100,100,100,100,100,100,100,100,"Encrasicholina heteroloba","Singapore","Straits of Singapore","Fishbase","Hand-geocoded",""
882,100,100,100,0,0,0,0,100,100,100,100,100,"Encrasicholina punctifer","Philippines","Manila Bay (Nov 1956-Sept 1958)","Fishbase","Hand-geocoded",""
883,100,100,100,100,100,100,100,100,100,100,100,100,"Engraulis anchoita","Brazil","Rio Grande do Sul","Fishbase","Hand-geocoded",""
884,0,0,0,0,100,100,100,100,100,100,0,0,"Engraulis encrasicolus","Italy","Adriatic","Fishbase","Hand-geocoded",""
885,0,0,0,100,100,100,100,100,100,0,0,0,"Engraulis encrasicolus","Italy","Adriatic Sea","Fishbase","Hand-geocoded",""
886,0,0,100,100,100,100,100,100,0,0,0,0,"Engraulis encrasicolus","France","Bay of Biscay","Fishbase","Hand-geocoded",""
887,0,0,0,100,100,100,100,0,0,0,0,0,"Engraulis encrasicolus","","Bay of Biscay","Fishbase","ArcGIS geocoding",""
888,0,0,0,100,100,100,100,0,0,0,0,0,"Engraulis encrasicolus","Spain","Bay of Biscay","Fishbase","Hand-geocoded",""
889,0,0,0,100,100,100,100,0,0,0,0,0,"Engraulis encrasicolus","Spain","Bay of Biscay, 1987","Fishbase","Hand-geocoded",""
890,0,0,0,100,100,100,0,0,0,0,0,0,"Engraulis encrasicolus","Spain","Bay of Biscay, 1989-1992","Fishbase","Hand-geocoded",""
891,0,0,100,100,100,100,100,100,100,100,100,0,"Engraulis encrasicolus","Spain","Bay of Cadiz (1989-1992)","Fishbase","Hand-geocoded","No available suitability"
892,0,0,0,0,100,100,100,100,0,0,0,0,"Engraulis encrasicolus","Russia","Black Sea, Northwestern coast, 1987 -1992","Fishbase","Hand-geocoded",""
893,0,0,100,100,100,100,100,100,100,100,0,0,"Engraulis encrasicolus","Spain","Gulf of Cadíz","Fishbase","Hand-geocoded","No available suitability"
894,0,0,100,100,0,100,100,100,0,0,0,0,"Engraulis encrasicolus","Spain","Gulf of Cádiz","Fishbase","Hand-geocoded","No available suitability"
895,0,0,100,100,100,0,0,0,0,0,0,0,"Engraulis encrasicolus","Portugal","Mira estuary, 1985-1992","Fishbase","Hand-geocoded","No available suitability"
896,0,0,0,0,0,100,100,100,0,0,0,0,"Engraulis encrasicolus","Denmark","North Sea and Channel","Fishbase","Hand-geocoded",""
897,0,0,0,100,100,100,100,100,0,0,0,0,"Engraulis encrasicolus","","Northern Europe and Mediterranean","Fishbase","Hand-geocoded",""
898,0,0,0,0,0,100,100,100,0,0,0,0,"Engraulis encrasicolus","","southeastern part of North Sea","Fishbase","Hand-geocoded",""
899,0,0,100,100,100,100,100,100,0,0,0,0,"Engraulis encrasicolus","Spain","southern Bay of Biscay, January 1987-December 1989","Fishbase","Hand-geocoded",""
900,0,0,0,0,100,100,100,100,100,100,0,0,"Engraulis encrasicolus","Italy","Strait of Sicliy","Fishbase","Hand-geocoded",""
901,0,0,0,0,0,0,0,0,0,100,100,0,"Engraulis encrasicolus","Italy","Trieste,  Adriatic Sea,1974-90","Fishbase","Hand-geocoded","No available suitability"
902,0,0,0,100,100,100,100,100,100,0,0,0,"Engraulis encrasicolus","Croatia","Zrmanja River estuaury, Jan-Dec 2003","Fishbase","Hand-geocoded",""
903,0,0,0,0,0,0,100,100,0,0,0,0,"Engraulis eurystole","USA","New York and southern New England","Fishbase","Hand-geocoded",""
904,0,0,0,0,0,0,100,100,100,100,0,0,"Engraulis japonicus","Russia","Aniva Bay (Sea of Okhotsk)","Fishbase","Hand-geocoded","No available suitability"
905,100,0,0,0,0,0,0,0,0,100,100,100,"Engraulis japonicus","South Africa","Between Lambert's Bay and St. Sebastian Bay","Fishbase","Hand-geocoded","No available suitability"
906,0,0,100,100,100,100,100,0,0,0,0,0,"Engraulis japonicus","China","Daya Bay, Guangdong, 1985-86","Fishbase","Hand-geocoded",""
907,100,100,100,100,100,100,100,100,100,100,100,100,"Engraulis japonicus","Japan","Japan","Fishbase","Exclusive economic zone",""
908,100,100,100,100,0,0,0,0,0,100,100,100,"Engraulis japonicus","Namibia","Off Namibia","Fishbase","Exclusive economic zone","No available suitability"
909,100,100,100,100,100,100,100,100,100,100,100,100,"Engraulis japonicus","Taiwan","Off northern Taiwan Island","Fishbase","Hand-geocoded",""
910,0,0,0,0,0,100,100,100,0,0,0,0,"Engraulis japonicus","Russia","Peter the Great Bay","Fishbase","ArcGIS geocoding","No available suitability"
911,0,0,0,0,0,100,100,100,100,0,0,0,"Engraulis japonicus","Russia","Peter the Great Bay (Sea of Japan)","Fishbase","Hand-geocoded","No available suitability"
912,100,100,100,100,0,0,0,0,0,100,100,100,"Engraulis japonicus","South Africa","South Africa","Fishbase","GeoNames geocoding","No available suitability"
913,100,100,100,100,100,100,100,100,100,100,100,100,"Engraulis mordax","USA","California","Fishbase","GeoNames geocoding",""
914,0,0,0,0,0,100,100,100,0,0,0,0,"Engraulis mordax","USA","North of Point Conception, California","Fishbase","Hand-geocoded","No available suitability"
915,100,100,100,100,100,100,100,100,100,100,100,100,"Engraulis mordax","USA","Southern California Bight","Fishbase","Hand-geocoded",""
916,16,25,19,5,2,12,34,77,100,100,84,17,"Engraulis ringens","Peru","Along the entire coast","Fishbase","Exclusive economic zone",""
917,0,0,0,0,0,0,100,100,100,0,0,0,"Engraulis ringens","Chile","Off Chile","Fishbase","Exclusive economic zone",""
918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eopsetta jordani","Canada","Esteban Deep, British Columbia","Fishbase","Hand-geocoded",""
919,100,100,100,0,0,0,0,0,0,0,100,100,"Eopsetta jordani","","West coast of USA and Canada","Fishbase","Multiple EEZs by FAO region",""
920,0,0,100,100,100,0,0,0,0,0,0,0,"Epigonus telescopus",NA,"Northeastern Atlantic","Fishbase","Multiple EEZs by FAO region",""
921,100,100,100,0,0,0,0,0,0,0,0,0,"Epinephelus adscensionis","Cuba","Cuba","Fishbase","Exclusive economic zone",""
922,0,0,100,100,100,0,0,0,0,0,0,0,"Epinephelus aeneus",NA,"Southeastern Mediterranean","Fishbase","Hand-geocoded",""
923,0,0,100,100,100,0,0,0,0,0,0,0,"Epinephelus aenus",NA,"Southeastern Mediterranean","Fishbase","Hand-geocoded",""
924,0,0,0,100,100,100,0,0,0,0,0,0,"Epinephelus akaara","Hong Kong","not specified","Fishbase","GeoNames geocoding",""
925,0,0,100,100,100,0,0,0,0,0,0,0,"Epinephelus awoara","Hong Kong","Not specified","Fishbase","GeoNames geocoding",""
926,0,0,100,100,100,0,0,0,0,0,0,0,"Epinephelus coioides","United Arab Em.","coast of the Emirate of Abu Dhabi, Sept. 2000-March 2003","Fishbase","Hand-geocoded","No available suitability"
927,0,0,0,100,100,0,0,0,0,0,0,0,"Epinephelus cruentatus","Jamaica","Caribbean Sea","Fishbase","Exclusive economic zone",""
928,0,0,100,100,100,0,0,0,0,0,0,0,"Epinephelus diacanthus","India","Kerala (2014)","Fishbase","GeoNames geocoding",""
929,100,0,0,0,0,0,0,0,0,0,0,100,"Epinephelus fulvus","Bahamas","Bahamas","Fishbase","Exclusive economic zone",""
930,0,0,0,0,0,100,100,100,100,100,100,100,"Epinephelus fulvus","Brazil","Bahia (2005-2007)","Fishbase","Hand-geocoded",""
931,0,0,0,0,100,100,100,100,0,0,0,0,"Epinephelus fulvus","Bermuda","Bermuda","Fishbase","Exclusive economic zone","No available suitability"
932,100,100,100,100,100,100,100,0,0,0,100,100,"Epinephelus fulvus","Jamaica","Carribean Sea","Fishbase","Exclusive economic zone",""
933,0,0,0,0,100,100,0,0,0,0,0,0,"Epinephelus fulvus","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
934,100,0,0,0,0,0,0,0,0,0,100,100,"Epinephelus fuscoguttatus","Australia","GBR Marine Park","Fishbase","Hand-geocoded",""
935,100,100,100,0,0,0,0,0,0,0,0,0,"Epinephelus impetiginosus","Cuba","Cuba","Fishbase","Exclusive economic zone",""
936,100,100,0,0,0,0,0,0,0,0,0,0,"Epinephelus itajara","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
937,0,0,0,0,0,100,100,100,100,0,0,0,"Epinephelus itajara","USA","Eastern Gulf of Mexico","Fishbase","Multiple EEZs by FAO region",""
938,100,100,0,0,0,0,0,0,0,0,0,0,"Epinephelus itajarra","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
939,0,0,0,0,0,100,100,100,100,0,0,0,"Epinephelus itajarra","USA","Eastern Gulf of Mexico","Fishbase","Multiple EEZs by FAO region",""
940,0,0,0,100,100,100,0,0,0,0,0,0,"Epinephelus lobotoides","Hong Kong","not specified","Fishbase","GeoNames geocoding",""
941,100,0,0,0,0,0,0,0,0,0,100,100,"Epinephelus lutra","Australia","GBR Marine Park","Fishbase","Hand-geocoded",""
942,0,0,0,0,0,100,100,100,100,0,0,0,"Epinephelus marginatus","Spain","Balearic Islands (1998-2004)","Fishbase","Hand-geocoded",""
943,0,0,0,0,0,0,100,100,0,0,0,0,"Epinephelus marginatus","Algeria","Eastern Algerian coast (1993-1994)","Fishbase","Hand-geocoded",""
944,0,0,0,0,0,100,100,100,100,0,0,0,"Epinephelus marginatus","Italy","Pelagie Islands (1994-1996)","Fishbase","Hand-geocoded",""
945,0,0,0,0,0,0,0,0,0,0,0,100,"Epinephelus marginatus","Brazil","Santa Catarina Island, 1998-2000","Fishbase","Hand-geocoded",""
946,100,100,100,100,0,0,0,0,0,0,0,0,"Epinephelus merra","French Polynesia","French Polynesia","Fishbase","Exclusive economic zone",""
947,0,0,0,100,100,0,0,0,0,0,0,0,"Epinephelus morio","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
948,0,100,100,100,0,0,0,0,0,0,0,0,"Epinephelus morio","Cuba","Cuba","Fishbase","Exclusive economic zone",""
949,100,100,100,0,0,0,0,0,0,0,0,0,"Epinephelus morio","Mexico","southern Gulf of Mexico","Fishbase","Hand-geocoded",""
950,0,0,0,0,0,100,100,100,0,0,0,0,"Epinephelus oxygeneios","New Zealand","New Zealand","Fishbase","Exclusive economic zone",""
951,0,0,0,100,100,100,100,100,100,100,0,0,"Epinephelus pachycentrum","Hong Kong","eastern waters of Hong Kong","Fishbase","Hand-geocoded",""
952,100,100,0,0,0,0,0,0,0,0,0,100,"Epinephelus striatus","","Caribbean","Fishbase","Multiple EEZs by FAO region",""
953,0,100,100,0,0,0,0,0,0,0,0,0,"Epinephelus striatus","Cuba","Cuba","Fishbase","Exclusive economic zone",""
954,100,0,0,0,0,0,0,0,0,0,0,0,"Epinephelus striatus","Cayman Is.","Eastern ends of the Cayman Islands","Fishbase","Hand-geocoded","No available suitability"
955,100,100,0,0,0,0,0,0,0,0,0,0,"Epinephelus striatus","Cayman Is.","Grand Cayman, 1988-89","Fishbase","Hand-geocoded",""
956,100,100,0,0,0,0,0,0,0,0,0,100,"Epinephelus striatus","Bahamas","not specified","Fishbase","Exclusive economic zone",""
957,100,0,0,0,0,0,0,0,0,0,0,100,"Epinephelus striatus","Bahamas","Off Long Island","Fishbase","Hand-geocoded",""
958,100,100,0,0,0,0,0,0,0,0,0,0,"Epinephelus striatus","Virgin Is. (US)","Virgin Islands","Fishbase","Exclusive economic zone",""
959,0,0,100,100,100,0,0,0,0,0,0,0,"Epinephelus suillus","United Arab Em.","coast of the Emirate of Abu Dhabi, Sept. 2000-March 2003","Fishbase","Hand-geocoded","No available suitability"
