"country","localities","which","west","south","east","north"
"Sweden","inlet basins in the east coast (April-Jun 2002)","red",NA,NA,NA,NA
"Sweden","inlet basins in the east coast (April-Jun 2002)","green",16.05524,48.329027367,16.41524,48.689027367
"Poland","Jeziorak Lake","red",19.34508,53.48884,19.84508,53.98884
"Poland","Jeziorak Lake","green",17.05406,51.4500400000001,17.32406,51.72004
"Finland","Lake Tuusulanjärvi, May-June 1997","red",NA,NA,NA,NA
"Finland","Lake Tuusulanjärvi, May-June 1997","green",24.0500000000001,59.4333300000001,26.0500000000001,61.4333300000001
"UK","Not stated","red",NA,NA,NA,NA
"UK","Not stated","green",78.0789100000001,29.9028000000001,78.3389100000001,30.1628000000001
"Poland","Omulew Lake","red",20.32653,53.23887,20.82653,53.73887
"Poland","Omulew Lake","green",19.57653,52.4888700000001,21.57653,54.4888700000001
"Bulgaria","Ovcharitsa cooling reservoir (1986-1988)","red",NA,NA,NA,NA
"Bulgaria","Ovcharitsa cooling reservoir (1986-1988)","green",7.23282500000002,46.033702259,7.53282500000003,46.333702259
"Poland","Peipsi Lake","red",NA,NA,NA,NA
"Poland","Peipsi Lake","green",16.62284,52.1132400000001,16.88284,52.3732400000001
"Poland","Pärnu Bay","red",NA,NA,NA,NA
"Poland","Pärnu Bay","green",15.434768986,48.1597901540001,23.362768986,56.0877901540001
"Estonia","Pärnu Bay, Gulf of Riga","red",NA,NA,NA,NA
"Estonia","Pärnu Bay, Gulf of Riga","green",24.13389,58.0219200000001,24.86189,58.7499200000001
"Romania","River Razelm (1959)","red",NA,NA,NA,NA
"Romania","River Razelm (1959)","green",21.4354722150001,42.3078549750001,28.5114722150001,49.3838549750001
"Germany","Schleswig-Holstein","red",7.86909986120106,53.359830983618,11.3128923957256,55.0583836008072
"Germany","Schleswig-Holstein","green",8.52498836600006,52.899363775,11.0969883660001,55.471363775
"Turkey","Seyhan Dam Lake, June 2007-2008","red",NA,NA,NA,NA
"Turkey","Seyhan Dam Lake, June 2007-2008","green",-85.9677804793187,43.7473925562745,-85.7157804793187,43.9993925562745
"Poland","Szczecin Lagoon, spring 2000","red",NA,NA,NA,NA
"Poland","Szczecin Lagoon, spring 2000","green",14.4064900000001,53.27621,14.7044900000001,53.5742100000001
"Poland","Vistula Lagoon","red",19.50139,54.19722,20.00139,54.69722
"Poland","Vistula Lagoon","green",-0.248609999999928,34.4472200000001,39.7513900000001,74.4472200000001
"Poland","Vistula Lagoon -","red",19.50139,54.19722,20.00139,54.69722
"Poland","Vistula Lagoon -","green",-0.248609999999928,34.4472200000001,39.7513900000001,74.4472200000001
"Poland","Vistula Lagoon,","red",19.50139,54.19722,20.00139,54.69722
"Poland","Vistula Lagoon,","green",-0.248609999999928,34.4472200000001,39.7513900000001,74.4472200000001
"Poland","Vistula near W?oc?awek","red",NA,NA,NA,NA
"Poland","Vistula near W?oc?awek","green",18.83615,52.44014,19.27815,52.88214
"Poland","Võrtsjärves Lake","red",NA,NA,NA,NA
"Poland","Võrtsjärves Lake","green",25.0416700000001,57.27083,27.0416700000001,59.27083
"Poland","Wielimie Lake","red",16.49661,53.5063,16.99661,54.0063
"Poland","Wielimie Lake","green",15.74661,52.7563000000001,17.74661,54.7563000000001
"Poland","Within Vistula Lagoon","red",NA,NA,NA,NA
"Poland","Within Vistula Lagoon","green",-0.248609999999928,34.4472200000001,39.7513900000001,74.4472200000001
"Poland","Ähijärves Lake","red",NA,NA,NA,NA
"Poland","Ähijärves Lake","green",15.434768986,48.1597901540001,23.362768986,56.0877901540001
"French Guiana","Western Atlantic","red",NA,NA,NA,NA
"French Guiana","Western Atlantic","green",-54.889122075,2.26572413600002,-51.577122075,5.57772413600002
"USA","St. Martins Reef to Egmont Reef","red",NA,NA,NA,NA
"USA","St. Martins Reef to Egmont Reef","green",91.2,19.6166700000001,93.2,21.6166700000001
"NA","boreal North Atlantic","red",NA,NA,NA,NA
"NA","boreal North Atlantic","green",-74.8439457041646,39.5073614495574,-74.5919457041645,39.7593614495574
"Australia","to be filled","red",NA,NA,NA,NA
"Australia","to be filled","green",-75.62083,4.29861000000004,-75.35083,4.56861000000004
"Hong Kong","eastern waters of Hong Kong","red",NA,NA,NA,NA
"Hong Kong","eastern waters of Hong Kong","green",110.221396,18.2720904,118.221396,26.2720904
"Jamaica","Caribbean Sea","red",NA,NA,NA,NA
"Jamaica","Caribbean Sea","green",-97.18522,-2.32801999999992,-57.18522,37.6719800000001
"","Curaçao","red",-69.157204,11.973197,-68.639336,12.385672
"","Curaçao","green",-69.205435276,11.959507423,-68.737435276,12.427507423
"Bahamas","Bahamas","red",-80.499237,20.916067,-72.729446,27.232027
"Bahamas","Bahamas","green",-80.8832199999999,21.5288200000001,-73.8592199999999,28.5528200000001
"Brazil","Bahia (2005-2007)","red",NA,NA,NA,NA
"Brazil","Bahia (2005-2007)","green",-39.702195847701,-16.445111362539,-39.450195847701,-16.193111362539
"Jamaica","Carribean Sea","red",NA,NA,NA,NA
"Jamaica","Carribean Sea","green",-97.18522,-2.32801999999992,-57.18522,37.6719800000001
"Egypt","South Sinai","red",32.6490249633789,27.7286109924316,34.9038009643555,29.9263877868652
"Egypt","South Sinai","green",32.681873678,27.907993574,34.941873678,30.167993574
"Hong Kong","Not specified.","red",NA,NA,NA,NA
"Hong Kong","Not specified.","green",113.680385987,21.9129583230001,114.558385987,22.7909583230001
"French Polynesia","French Polynesia","red",-154.688171,-27.653572,-109.199318,10.31345
"French Polynesia","French Polynesia","green",-159.307973297,-27.5843979339999,-139.493973297,-7.77039793399994
"United Arab Em.","coast of the Emirate of Abu Dhabi, Sept. 2000-March 2003","red",NA,NA,NA,NA
"United Arab Em.","coast of the Emirate of Abu Dhabi, Sept. 2000-March 2003","green",-99.3481499999999,19.2169400000001,-98.9181499999999,19.6469400000001
"Senegal","Dakar","red",-17.537223815918,14.613920211792,-17.1280555725098,14.8955545425415
"Senegal","Dakar","green",-17.62761,14.47827,-17.24561,14.86027
"India","Southeast coasts","red",NA,NA,NA,NA
"India","Southeast coasts","green",75.6342200000001,30.7784700000001,75.9042200000001,31.0484700000001
"India","Southwest coasts","red",NA,NA,NA,NA
"India","Southwest coasts","green",76.8847813410001,28.436822826,77.1527813410001,28.704822826
"Kuwait","to be filled","red",NA,NA,NA,NA
"Kuwait","to be filled","green",46.6611658810001,28.404337252,48.5631658810001,30.306337252
"New Zealand","off New Zealand","red",153.02219,-27.7659,153.52219,-27.2659
"New Zealand","off New Zealand","green",164.4834325,-50.147233564,179.9,-34.427233564
"Greece","Euboikos and Pagassitikos Gulfs","red",NA,NA,NA,NA
"Greece","Euboikos and Pagassitikos Gulfs","green",17.6950000000001,34.6950000000001,26.3050000000001,43.3050000000001
"Venezuela","Araya Peninsula (opposite Margarita Island)","red",NA,NA,NA,NA
"Venezuela","Araya Peninsula (opposite Margarita Island)","green",-66.93318,10.2687700000001,-66.6631799999999,10.5387700000001
"Colombia","Ciénaga Grande de Santa Marta, Magdalena, 1982","red",NA,NA,NA,NA
"Colombia","Ciénaga Grande de Santa Marta, Magdalena, 1982","green",-74.66667,10.58333,-74.16667,11.08333
"Brazil","Santa Catarina (1999-2001)","red",NA,NA,NA,NA
"Brazil","Santa Catarina (1999-2001)","green",-52.707821494,-29.4673200989999,-48.265821494,-25.0253200989999
"Panama","Gulf of Panama","red",-80.4910202026367,7.46974802017212,-77.7485656738281,9.03043651580811
"Panama","Gulf of Panama","green",-79.6849462741486,8.82529954829731,-79.4329462741486,9.0772995482973
"","Off the Atlantic seaboard of North America, off the eastern North Pacific, off the British Isles","red",NA,NA,NA,NA
"","Off the Atlantic seaboard of North America, off the eastern North Pacific, off the British Isles","green",-90.89841,38.3265900000001,-90.58441,38.64059
"Canada","Western Atlantic","red",NA,NA,NA,NA
"Canada","Western Atlantic","green",-65.47495,43.4449400000001,-65.20495,43.7149400000001
"Elephant I.","Elephant Is/Antarctic Peninsula","red",NA,NA,NA,NA
"Elephant I.","Elephant Is/Antarctic Peninsula","green",-75.3804999999999,40.2862400000001,-75.1104999999999,40.5562400000001
"Antarctica","South Georgia Islands","red",NA,NA,NA,NA
"Antarctica","South Georgia Islands","green",-46.7499999999999,-64.2499999999999,-26.7499999999999,-44.2499999999999
"Antarctica","South Orkney Islands","red",-45.75,-60.833,-45.25,-60.333
"Antarctica","South Orkney Islands","green",-55.4999999999999,-70.5833299999999,-35.4999999999999,-50.5833299999999
"Antarctica","Cosmonaut Sea","red",NA,NA,NA,NA
"Antarctica","Cosmonaut Sea","green",-5.43073999999997,-84.9,38.24326,-56.32156
"Antarctica","not stated","red",NA,NA,NA,NA
"Antarctica","not stated","green",-5.43073999999997,-84.9,38.24326,-56.32156
"Brazil","Paranaguá Estuarine Complex (25°30’ S, 48°25’ W)","red",NA,NA,NA,NA
"Brazil","Paranaguá Estuarine Complex (25°30’ S, 48°25’ W)","green",-48.07609,-15.92529,-47.78209,-15.63129
"USA","South Carolina, 1985-87","red",NA,NA,NA,NA
"USA","South Carolina, 1985-87","green",-82.892752347,31.9048634090001,-78.894752347,35.9028634090001
"Japan","Okinawa","red",122.93366527,24.0456164180001,131.332113009,27.885686019
"Japan","Okinawa","green",122.891946924,21.4232811470001,132.469946924,31.0012811470001
"Jamaica","island shelfs and oceanic banks (1968-1973)","red",NA,NA,NA,NA
"Jamaica","island shelfs and oceanic banks (1968-1973)","green",-77.66833,17.815,-77.39833,18.085
"Elephant I.","Elephant Island/Antarctic Peninsula","red",NA,NA,NA,NA
"Elephant I.","Elephant Island/Antarctic Peninsula","green",-69.66667,-74.51667,-49.66667,-54.51667
"Kerguelen Is.","Kerguelen Is","red",NA,NA,NA,NA
"Kerguelen Is.","Kerguelen Is","green",66.6666700000001,-51.7499999999999,71.6666700000001,-46.7499999999999
"Antarctica","Skif Bank","red",NA,NA,NA,NA
"Antarctica","Skif Bank","green",-5.43073999999997,-84.9,38.24326,-56.32156
"Antarctica","South Georgia Island","red",-37,-54.5,-36.5,-54
"Antarctica","South Georgia Island","green",-46.7499999999999,-64.2499999999999,-26.7499999999999,-44.2499999999999
"Indonesia","Kapuas Lakes area, Kalimantan Barat","red",NA,NA,NA,NA
"Indonesia","Kapuas Lakes area, Kalimantan Barat","green",110.50387,-0.0345299999999702,110.77387,0.23547000000003
"Heard McDon Is.","Heard Is","red",NA,NA,NA,NA
"Heard McDon Is.","Heard Is","green",-85.255179137057,33.1333371585755,-85.003179137057,33.3853371585755
"Indonesia","Central section","red",109.6276,-7.2173,110.1276,-6.7173
"Indonesia","Central section","green",114.46384,-3.42199999999997,114.72384,-3.16199999999997
"India","Coromandel coast","red",80.09736,13.14938,80.59736,13.64938
"India","Coromandel coast","green",79.6666700000001,13.5000000000001,80.6666700000001,14.5000000000001
"Indonesia","Eastern section","red",108.6793,-4.305831,118.9908,4.383016
"Indonesia","Eastern section","green",101.29169,0.393360000000025,101.55169,0.653360000000025
"Fiji","Fiji","red",176.754303,-20.80097,-178.088242,-12.3545295382484
"Fiji","Fiji","green",174.897331372,-20.901402367,179.9,-14.769402367
"India","Gulf of Manaar","red",NA,NA,NA,NA
"India","Gulf of Manaar","green",74.9054200000001,22.0555000000001,75.2694200000001,22.4195000000001
"India","Malabar coast","red",75.63257,10.99306,76.13257,11.49306
"India","Malabar coast","green",75.7500000000001,9.50000000000006,76.7500000000001,10.5000000000001
"Sri Lanka","Not stated","red",NA,NA,NA,NA
"Sri Lanka","Not stated","green",79.129632418,6.04867840900006,82.267632418,9.18667840900006
"India","Palk Strait","red",NA,NA,NA,NA
"India","Palk Strait","green",64.7500000000001,-4.99999999999994,94.7500000000001,25.0000000000001
"Philippines","Philippines","red",114.277892253125,4.58729449674365,126.604974021823,21.1218854788318
"Philippines","Philippines","green",114.30963,7.61286279700007,127.41363,20.7168627970001
"Philippines","rearing ponds - Pangasinan, Zambales, Bohol, Davao del Sur (March-Dec 1985)","red",NA,NA,NA,NA
"Philippines","rearing ponds - Pangasinan, Zambales, Bohol, Davao del Sur (March-Dec 1985)","green",125.708,7.35780000000005,125.978,7.62780000000004
"Taiwan","Taiwan","red",116.706665,20.6975,122.006739823315,26.386
"Taiwan","Taiwan","green",118.860463961,21.6598160210001,123.046463961,25.8458160210001
"Thailand","Thailand","red",97.345642,5.61,105.639389,20.463194
"Thailand","Thailand","green",95.2262392060001,9.33080278700004,106.798239206,20.902802787
"Viet Nam","Viet Nam","red",102.148224,8.40825,109.464638,23.388834
"Viet Nam","Viet Nam","green",100.21933,8.55267000000007,115.44733,23.7806700000001
"Indonesia","Western section","red",NA,NA,NA,NA
"Indonesia","Western section","green",98.5331100000001,3.46139000000005,98.7931100000001,3.72139000000005
"","Southern Africa","red",11.737502061,-46.978931,38.000465,-16.963488173
"","Southern Africa","green",30.7397700000001,-29.94233,30.9997700000001,-29.68233
"NA","Northeast Atlantic and Mediterranean","red",NA,NA,NA,NA
"NA","Northeast Atlantic and Mediterranean","green",-74.5553001324815,39.240890111466,-74.3033001324815,39.492890111466
"New Zealand","Hauraki Gulf","red",174.83333,-36.58333,175.33333,-36.08333
"New Zealand","Hauraki Gulf","green",162.67533,-48.7413299999999,179.9,-23.9253299999999
"Tunisia","Gulf of Gabès, Jan 2003-Nov 2004","red",NA,NA,NA,NA
"Tunisia","Gulf of Gabès, Jan 2003-Nov 2004","green",9.96509000000007,33.74829,10.2310900000001,34.01429
"UK Engld Wal","Channel and Irish waters","red",NA,NA,NA,NA
"UK Engld Wal","Channel and Irish waters","green",-84.83588,44.74039,-84.56588,45.01039
"","Mediterranean coasts","red",NA,NA,NA,NA
"","Mediterranean coasts","green",-117.38918,34.00631,-117.12918,34.26631
"France","not specified","red",NA,NA,NA,NA
"France","not specified","green",-1.53346999999997,43.6455000000001,-1.26346999999997,43.9155000000001
"Antarctica","Weddell Sea/Bransfeild Str","red",NA,NA,NA,NA
"Antarctica","Weddell Sea/Bransfeild Str","green",-60.9949999999999,-84.9,-29.0049999999999,-57.0049999999999
"Antarctica","Mawson Sea","red",104.75,-65.25,105.25,-64.75
"Antarctica","Mawson Sea","green",85.0050000000001,-84.9,124.995,-45.0049999999999
"Antarctica","South Shetland-South Orkney Islands","red",NA,NA,NA,NA
"Antarctica","South Shetland-South Orkney Islands","green",-55.4999999999999,-70.5833299999999,-35.4999999999999,-50.5833299999999
"Antarctica","Weddell Sea, 1985-86","red",NA,NA,NA,NA
"Antarctica","Weddell Sea, 1985-86","green",-60.9949999999999,-84.9,-29.0049999999999,-57.0049999999999
"South Shetland","South Shetland","red",-59.75,-61.25,-59.25,-60.75
"South Shetland","South Shetland","green",-94.4807901346984,36.356766086746,-94.2287901346984,36.608766086746
"","Eastern Atlantic and Mediterranean seas","red",NA,NA,NA,NA
"","Eastern Atlantic and Mediterranean seas","green",-74.5553001324815,39.240890111466,-74.3033001324815,39.492890111466
"Croatia","northern and central Adriatic","red",NA,NA,NA,NA
"Croatia","northern and central Adriatic","green",14.73735,43.6153800000001,15.73735,44.6153800000001
"South Africa","Zululand coast","red",NA,NA,NA,NA
"South Africa","Zululand coast","green",30.561726597,-28.54174045,32.017726597,-27.08574045
"South Africa","not stated","red",NA,NA,NA,NA
"South Africa","not stated","green",17.79804994,-36.284182288,32.37204994,-21.710182288
"Ireland","Off west coast","red",NA,NA,NA,NA
"Ireland","Off west coast","green",-9.95569999999993,54.1499600000001,-9.69569999999993,54.4099600000001
"UK","Plymouth (1972)","red",NA,NA,NA,NA
"UK","Plymouth (1972)","green",-4.32562999999997,50.1871700000001,-3.94762999999997,50.5651700000001
"UK Engld Wal","Severn Estuary and Bristol Channel (1972-1976)","red",NA,NA,NA,NA
"UK Engld Wal","Severn Estuary and Bristol Channel (1972-1976)","green",7.23308000000005,46.158825352,7.58708000000005,46.512825352
"Russia","Kuril Isl.","red",145.398582944,43.652268613,146.577419689,44.518274198
"Russia","Kuril Isl.","green",54.0810000000001,53.2405000000001,62.0810000000001,61.2405000000001
"Chile","Chile","red",-109.449941591,-55.9829702769999,-66.416152278,-17.4977759459999
"Chile","Chile","green",-91.5159999999999,-50.5159999999999,-50.4839999999999,-9.48399999999994
"UK","Along the English East coast, autumn spawner","red",NA,NA,NA,NA
"UK","Along the English East coast, autumn spawner","green",-5.80343999999998,57.6889400000001,-5.53343999999998,57.95894
"Finland","Archipelago Sea","red",20.75,60.08333,21.25,60.58333
"Finland","Archipelago Sea","green",5.00000000000006,45.2500000000001,35.0000000000001,75.2500000000001
"Finland","Archipelago Sea, 1987-1989","red",NA,NA,NA,NA
"Finland","Archipelago Sea, 1987-1989","green",7.16132000000007,45.865189089,7.62532000000007,46.329189089
"Denmark","Area between the islands of Ærø, Tåsinge, Funen and Langeland, spring spawner","red",NA,NA,NA,NA
"Denmark","Area between the islands of Ærø, Tåsinge, Funen and Langeland, spring spawner","green",10.5012700000001,54.7202900000001,10.9312700000001,55.1502900000001
"Sweden","Asko Archipelago","red",NA,NA,NA,NA
"Sweden","Asko Archipelago","green",15.8637800000001,59.0034200000001,16.1337800000001,59.2734200000001
"Finland","Baltic Sea","red",NA,NA,NA,NA
"Finland","Baltic Sea","green",19.8122200000001,59.9697800000001,20.0722200000001,60.2297800000001
"Sweden","Baltic Sea, 1982","red",NA,NA,NA,NA
"Sweden","Baltic Sea, 1982","green",17.18323,62.26099,17.44323,62.52099
"Finland","Bothnian Bay","red",NA,NA,NA,NA
"Finland","Bothnian Bay","green",20.4628343760001,58.8265128010001,31.8548343760001,70.2185128010001
"UK","Celtic Sea","red",-11.5000829696655,46.5,-4.18938875198364,52.2799987792969
